data,S_mais,S_menos,n_categorias,ISM,recorte,ar,k
2019-11-01,0.11782871178128142,0.4946431859762358,213,-0.3768144741949544,sem_alimentacao,1,2
2019-12-01,0.09037146038816417,0.4125106055785343,213,-0.3221391451903701,sem_alimentacao,1,2
2020-01-01,0.08520517983613388,0.38394964985021923,209,-0.29874447001408533,sem_alimentacao,1,2
2020-02-01,0.03673217256046054,0.6212913381138618,209,-0.5845591655534013,sem_alimentacao,1,2
2020-03-01,0.049965528187526656,0.5425528485125041,209,-0.49258732032497743,sem_alimentacao,1,2
2020-04-01,0.0854892425197379,0.5233728277746492,209,-0.43788358525491133,sem_alimentacao,1,2
2020-05-01,0.042856375288797585,0.5542789525441052,209,-0.5114225772553076,sem_alimentacao,1,2
2020-06-01,0.16460090606462593,0.4547818686957174,209,-0.2901809626310915,sem_alimentacao,1,2
2020-07-01,0.28557121503844485,0.3615158123499323,209,-0.07594459731148745,sem_alimentacao,1,2
2020-08-01,0.18683968606360027,0.3813038991901441,209,-0.19446421312654386,sem_alimentacao,1,2
2020-09-01,0.17769987713741447,0.4616927984490008,209,-0.2839929213115863,sem_alimentacao,1,2
2020-10-01,0.20355421300377657,0.36963463112872863,209,-0.16608041812495206,sem_alimentacao,1,2
2020-11-01,0.21849090246489042,0.2988347034174551,209,-0.08034380095256469,sem_alimentacao,1,2
2020-12-01,0.25764598609475325,0.25556526474424734,209,0.0020807213505059097,sem_alimentacao,1,2
2021-01-01,0.22122019210413227,0.27072814235532294,209,-0.049507950251190674,sem_alimentacao,1,2
2021-02-01,0.1922064592183086,0.2943613950935957,209,-0.10215493587528712,sem_alimentacao,1,2
2021-03-01,0.24816098135108258,0.3412521053592808,209,-0.09309112400819822,sem_alimentacao,1,2
2021-04-01,0.1505135876718709,0.33484448089423485,209,-0.18433089322236396,sem_alimentacao,1,2
2021-05-01,0.282920796152663,0.3355469783492352,209,-0.05262618219657217,sem_alimentacao,1,2
2021-06-01,0.29348542234418573,0.2516563074996997,209,0.04182911484448604,sem_alimentacao,1,2
2021-07-01,0.3570753106866079,0.2946333076271508,209,0.06244200305945713,sem_alimentacao,1,2
2021-08-01,0.3690969235607728,0.185399765323148,209,0.18369715823762478,sem_alimentacao,1,2
2021-09-01,0.3154349258628257,0.1695953475017992,209,0.14583957836102648,sem_alimentacao,1,2
2021-10-01,0.4537892580791989,0.22997269003186163,209,0.22381656804733727,sem_alimentacao,1,2
2021-11-01,0.5167526473670438,0.22915320913852016,209,0.2875994382285237,sem_alimentacao,1,2
2021-12-01,0.313132739613582,0.21219197583090713,209,0.10094076378267489,sem_alimentacao,1,2
2022-01-01,0.24824183474760111,0.3348825535521497,209,-0.08664071880454857,sem_alimentacao,1,2
2022-02-01,0.31292124329294785,0.26644932954740663,209,0.046471913745541216,sem_alimentacao,1,2
2022-03-01,0.2935811126812904,0.1628371426332328,209,0.1307439700480576,sem_alimentacao,1,2
2022-04-01,0.4029411578434043,0.217464549674788,209,0.18547660816861627,sem_alimentacao,1,2
2022-05-01,0.37962018676965714,0.13816712747352955,209,0.2414530592961276,sem_alimentacao,1,2
2022-06-01,0.38431214169416267,0.19308953931108755,209,0.19122260238307512,sem_alimentacao,1,2
2022-07-01,0.33281794712823587,0.24571598451046356,209,0.08710196261777231,sem_alimentacao,1,2
2022-08-01,0.25604753978787465,0.25913374269805156,209,-0.003086202910176916,sem_alimentacao,1,2
2022-09-01,0.2521625522723434,0.2050009981010488,209,0.04716155417129461,sem_alimentacao,1,2
2022-10-01,0.2591883555337303,0.2375698238291081,209,0.021618531704622218,sem_alimentacao,1,2
2022-11-01,0.30884648054526476,0.33073305769899913,209,-0.021886577153734377,sem_alimentacao,1,2
2022-12-01,0.22905597018745458,0.22892287846678339,209,0.00013309172067119124,sem_alimentacao,1,2
2023-01-01,0.2888286517285335,0.22809321231295338,209,0.06073543941558013,sem_alimentacao,1,2
2023-02-01,0.31067045227623,0.1784335461671983,209,0.13223690610903172,sem_alimentacao,1,2
2023-03-01,0.19430925990992431,0.19371386590858275,209,0.0005953940013415648,sem_alimentacao,1,2
2023-04-01,0.2422038708031757,0.1887293945094538,209,0.0534744762937219,sem_alimentacao,1,2
2023-05-01,0.24908112742252572,0.24849299794218468,209,0.0005881294803410375,sem_alimentacao,1,2
2023-06-01,0.15122244274263905,0.37863709879031227,209,-0.22741465604767322,sem_alimentacao,1,2
2023-07-01,0.10772827759044001,0.26823062582137147,209,-0.16050234823093146,sem_alimentacao,1,2
2023-08-01,0.1991565558899327,0.28717148716462165,209,-0.08801493127468896,sem_alimentacao,1,2
2023-09-01,0.14014945522998232,0.20713937112180159,209,-0.06698991589181927,sem_alimentacao,1,2
2023-10-01,0.1789767159574401,0.3350664129424632,209,-0.1560896969850231,sem_alimentacao,1,2
2023-11-01,0.20593532003581527,0.3827024347307025,209,-0.1767671146948872,sem_alimentacao,1,2
2023-12-01,0.2437215413886473,0.3241278388987838,209,-0.08040629751013653,sem_alimentacao,1,2
2024-01-01,0.17478255026920536,0.27818986489655845,209,-0.10340731462735309,sem_alimentacao,1,2
2024-02-01,0.22203045388515166,0.21072049962571282,209,0.011309954259438842,sem_alimentacao,1,2
2024-03-01,0.21101698901682883,0.2651179111251807,209,-0.05410092210835185,sem_alimentacao,1,2
2024-04-01,0.1720413687260677,0.3251277979056032,209,-0.1530864291795355,sem_alimentacao,1,2
2024-05-01,0.22132740657717095,0.3359158876124004,209,-0.11458848103522942,sem_alimentacao,1,2
2024-06-01,0.12515242834115914,0.35680018348740755,209,-0.2316477551462484,sem_alimentacao,1,2
2024-07-01,0.21760013668622605,0.28571756443505997,209,-0.06811742774883392,sem_alimentacao,1,2
2024-08-01,0.18403222364489968,0.2387125785013109,209,-0.054680354856411206,sem_alimentacao,1,2
2024-09-01,0.08808699072488041,0.29621382259271944,209,-0.20812683186783903,sem_alimentacao,1,2
2024-10-01,0.23169795422156741,0.3329780092460404,209,-0.10128005502447296,sem_alimentacao,1,2
2024-11-01,0.1464279360561161,0.3479934937860574,209,-0.20156555772994128,sem_alimentacao,1,2
2024-12-01,0.14498251679165597,0.3154702492265449,209,-0.1704877324348889,sem_alimentacao,1,2
2025-01-01,0.284371228809501,0.22559524949717458,209,0.05877597931232642,sem_alimentacao,1,2
2025-02-01,0.22435846569311305,0.17561465705911716,209,0.04874380863399588,sem_alimentacao,1,2
2025-03-01,0.15983154645313544,0.23863826568487279,209,-0.07880671923173735,sem_alimentacao,1,2
2025-04-01,0.25346109887409496,0.271027367542655,209,-0.017566268668560037,sem_alimentacao,1,2
2025-05-01,0.23215395358074045,0.24342884964029238,209,-0.011274896059551925,sem_alimentacao,1,2
2025-06-01,0.20566746338551714,0.34715935145548493,209,-0.1414918880699678,sem_alimentacao,1,2
2025-07-01,0.17519843199066562,0.2558697999559893,209,-0.08067136796532368,sem_alimentacao,1,2
2025-08-01,0.15214469676839115,0.2298164973529833,209,-0.07767180058459214,sem_alimentacao,1,2
2025-09-01,0.12880524400018378,0.17692884965872135,209,-0.04812360565853757,sem_alimentacao,1,2
2025-10-01,0.1483942541121207,0.25132145741149736,209,-0.10292720329937666,sem_alimentacao,1,2
2025-11-01,0.13520307457995767,0.426921421458388,209,-0.29171834687843035,sem_alimentacao,1,2
2025-12-01,0.10970071556396163,0.37490231317314815,209,-0.2652015976091865,sem_alimentacao,1,2
2026-01-01,0.21191655181278243,0.3219688437363591,209,-0.11005229192357666,sem_alimentacao,1,2
2026-02-01,0.2456325391261643,0.34884469511427096,209,-0.10321215598810665,sem_alimentacao,1,2
2026-03-01,0.19411032871904163,0.25113514626326244,209,-0.05702481754422081,sem_alimentacao,1,2
2026-04-01,0.26415990324326044,0.20091791591075464,209,0.0632419873325058,sem_alimentacao,1,2
2026-05-01,0.21455838032183885,0.2696079494220446,209,-0.055049569100205725,sem_alimentacao,1,2
2026-06-01,0.20204378703820855,0.31158422889596904,209,-0.10954044185776049,sem_alimentacao,1,2
2026-07-01,0.1839596386680352,0.28808513463139135,209,-0.10412549596335616,sem_alimentacao,1,2
2009-07-01,0.0,0.0,225,0.0,sem_alimentacao,1,3
2009-08-01,0.0,0.0,225,0.0,sem_alimentacao,1,3
2009-09-01,0.023530355218857397,0.19109876876950677,225,-0.16756841355064936,sem_alimentacao,1,3
2009-10-01,0.07878191975937114,0.20071914746269892,225,-0.12193722770332778,sem_alimentacao,1,3
2009-11-01,0.026799772850468494,0.1907552721922511,225,-0.1639554993417826,sem_alimentacao,1,3
2009-12-01,0.011252074092725665,0.31001181506517655,225,-0.2987597409724509,sem_alimentacao,1,3
2010-01-01,0.052791635741714804,0.32987705314789123,225,-0.2770854174061764,sem_alimentacao,1,3
2010-02-01,0.045676456601745026,0.23404612744489933,225,-0.1883696708431543,sem_alimentacao,1,3
2010-03-01,0.10423281791384392,0.2398717484614987,225,-0.13563893054765477,sem_alimentacao,1,3
2010-04-01,0.07719148560966374,0.22546589005357798,225,-0.14827440444391424,sem_alimentacao,1,3
2010-05-01,0.12772584859791217,0.2247136672690163,225,-0.09698781867110412,sem_alimentacao,1,3
2010-06-01,0.10828174460852344,0.249177439224064,225,-0.14089569461554055,sem_alimentacao,1,3
2010-07-01,0.04564651109799169,0.21062103180768316,225,-0.16497452070969146,sem_alimentacao,1,3
2010-08-01,0.03907632832752591,0.30838144123294137,225,-0.2693051129054155,sem_alimentacao,1,3
2010-09-01,0.03320375329925237,0.2906300586921331,225,-0.25742630539288075,sem_alimentacao,1,3
2010-10-01,0.04403949252008149,0.21688398425062322,225,-0.17284449173054173,sem_alimentacao,1,3
2010-11-01,0.13517802576266608,0.24811792802608734,225,-0.11293990226342127,sem_alimentacao,1,3
2010-12-01,0.11451789146461999,0.3037937050627068,225,-0.18927581359808682,sem_alimentacao,1,3
2011-01-01,0.08616109520592605,0.2070197399970469,225,-0.12085864479112085,sem_alimentacao,1,3
2011-02-01,0.04478373298488897,0.05158127556272326,225,-0.006797542577834291,sem_alimentacao,1,3
2011-03-01,0.1396356694518328,0.12434663501527075,225,0.015289034436562057,sem_alimentacao,1,3
2011-04-01,0.11895106538541884,0.15319093377898474,225,-0.034239868393565895,sem_alimentacao,1,3
2011-05-01,0.09246485967357208,0.21651034245181092,225,-0.12404548277823883,sem_alimentacao,1,3
2011-06-01,0.15410353115033595,0.16556420208064895,225,-0.011460670930313,sem_alimentacao,1,3
2011-07-01,0.06568861502515753,0.14550951996630884,225,-0.07982090494115131,sem_alimentacao,1,3
2011-08-01,0.06912856966169989,0.16428873656596427,225,-0.09516016690426438,sem_alimentacao,1,3
2011-09-01,0.05433088311959129,0.18978599728912524,225,-0.13545511416953393,sem_alimentacao,1,3
2011-10-01,0.10347412625340117,0.18751572659133547,225,-0.0840416003379343,sem_alimentacao,1,3
2011-11-01,0.14695954318150398,0.2541887637049462,225,-0.10722922052344222,sem_alimentacao,1,3
2011-12-01,0.10951328300762725,0.2449680826324055,225,-0.13545479962477824,sem_alimentacao,1,3
2012-01-01,0.05821560090691149,0.1707834534180235,211,-0.11256785251111201,sem_alimentacao,1,3
2012-02-01,0.09246591394377493,0.11118069515764475,211,-0.018714781213869824,sem_alimentacao,1,3
2012-03-01,0.032793646044063984,0.09104214504556661,211,-0.05824849900150263,sem_alimentacao,1,3
2012-04-01,0.09592363267807354,0.12221295574686997,211,-0.02628932306879643,sem_alimentacao,1,3
2012-05-01,0.05603012134375529,0.18242921614275126,211,-0.12639909479899597,sem_alimentacao,1,3
2012-06-01,0.08786354297677543,0.23638984149799624,211,-0.14852629852122082,sem_alimentacao,1,3
2012-07-01,0.03063915707752789,0.15209491486514337,211,-0.12145575778761548,sem_alimentacao,1,3
2012-08-01,0.06522696072092407,0.13909842692989435,211,-0.07387146620897028,sem_alimentacao,1,3
2012-09-01,0.07183275822827528,0.19760287142674016,211,-0.12577011319846487,sem_alimentacao,1,3
2012-10-01,0.07806640284497483,0.0947254449860989,211,-0.01665904214112407,sem_alimentacao,1,3
2012-11-01,0.05934914593304893,0.1353316086887402,211,-0.07598246275569126,sem_alimentacao,1,3
2012-12-01,0.07973781801594072,0.15941122108393269,211,-0.07967340306799196,sem_alimentacao,1,3
2013-01-01,0.07686620570622718,0.1766396720655869,211,-0.09977346635935971,sem_alimentacao,1,3
2013-02-01,0.15531312128548833,0.1255693054275764,211,0.029743815857911915,sem_alimentacao,1,3
2013-03-01,0.08726816889998451,0.1419347067256335,211,-0.05466653782564898,sem_alimentacao,1,3
2013-04-01,0.09680941099063198,0.11695421587016908,211,-0.020144804879537098,sem_alimentacao,1,3
2013-05-01,0.04659076871580507,0.2564923032783292,211,-0.20990153456252414,sem_alimentacao,1,3
2013-06-01,0.12319212063419545,0.178455788799847,211,-0.05526366816565155,sem_alimentacao,1,3
2013-07-01,0.14651846444805736,0.19290487408341353,211,-0.046386409635356174,sem_alimentacao,1,3
2013-08-01,0.11898244195372204,0.20176176998893092,211,-0.08277932803520888,sem_alimentacao,1,3
2013-09-01,0.12851689167708708,0.19869974355170292,211,-0.07018285187461584,sem_alimentacao,1,3
2013-10-01,0.15837936653548362,0.19575660581414897,211,-0.03737723927866535,sem_alimentacao,1,3
2013-11-01,0.0627102915247047,0.14199732205591867,211,-0.07928703053121397,sem_alimentacao,1,3
2013-12-01,0.1278893869428546,0.0925279973060009,211,0.03536138963685369,sem_alimentacao,1,3
2014-01-01,0.13553921016318735,0.12567983679940192,212,0.009859373363785423,sem_alimentacao,1,3
2014-02-01,0.2106043860545278,0.06539543881110299,212,0.1452089472434248,sem_alimentacao,1,3
2014-03-01,0.18908373276179916,0.05401369241665053,212,0.13507004034514863,sem_alimentacao,1,3
2014-04-01,0.11504806310478076,0.09099655095327819,212,0.02405151215150257,sem_alimentacao,1,3
2014-05-01,0.11449433379807475,0.1281953193519923,212,-0.01370098555391755,sem_alimentacao,1,3
2014-06-01,0.150687488666304,0.13231490074349045,212,0.018372587922813544,sem_alimentacao,1,3
2014-07-01,0.2401076060320076,0.13526360416314478,212,0.10484400186886281,sem_alimentacao,1,3
2014-08-01,0.148581319206172,0.10870100272866723,212,0.039880316477504785,sem_alimentacao,1,3
2014-09-01,0.07581911401099813,0.059911807650865644,212,0.015907306360132482,sem_alimentacao,1,3
2014-10-01,0.12510935435064122,0.06754575598756617,212,0.05756359836307505,sem_alimentacao,1,3
2014-11-01,0.11497372424284331,0.12016903715838857,212,-0.005195312915545258,sem_alimentacao,1,3
2014-12-01,0.17605708779830823,0.12892798015448415,212,0.04712910764382408,sem_alimentacao,1,3
2015-01-01,0.14627713072704288,0.1285676414834195,212,0.017709489243623366,sem_alimentacao,1,3
2015-02-01,0.17821454807739742,0.09800000266648536,212,0.08021454541091207,sem_alimentacao,1,3
2015-03-01,0.21698290312659357,0.06789486507969265,212,0.1490880380469009,sem_alimentacao,1,3
2015-04-01,0.16706370225258918,0.040714557587017336,212,0.12634914466557184,sem_alimentacao,1,3
2015-05-01,0.17997461262948425,0.06389998494872577,212,0.11607462768075848,sem_alimentacao,1,3
2015-06-01,0.22662025574942377,0.05443717642599457,212,0.1721830793234292,sem_alimentacao,1,3
2015-07-01,0.2403780355225334,0.04533758412090734,212,0.19504045140162607,sem_alimentacao,1,3
2015-08-01,0.2121398905179119,0.03380389551304886,212,0.17833599500486305,sem_alimentacao,1,3
2015-09-01,0.1403618465345149,0.09355056745994185,212,0.04681127907457304,sem_alimentacao,1,3
2015-10-01,0.10331811879592498,0.03706096159250523,212,0.06625715720341975,sem_alimentacao,1,3
2015-11-01,0.20793839335888292,0.05446509658329761,212,0.1534732967755853,sem_alimentacao,1,3
2015-12-01,0.206479332840209,0.08053236061450053,212,0.12594697222570847,sem_alimentacao,1,3
2016-01-01,0.23047013977128333,0.1412719855547382,212,0.08919815421654514,sem_alimentacao,1,3
2016-02-01,0.12384338007453362,0.178080886566367,212,-0.054237506491833384,sem_alimentacao,1,3
2016-03-01,0.1818350259668419,0.20816169796830272,212,-0.026326672001460827,sem_alimentacao,1,3
2016-04-01,0.15129295371863885,0.26252898138997577,212,-0.11123602767133692,sem_alimentacao,1,3
2016-05-01,0.14455824741920478,0.15988186666846474,212,-0.015323619249259957,sem_alimentacao,1,3
2016-06-01,0.11033929390187987,0.18930738732907193,212,-0.07896809342719206,sem_alimentacao,1,3
2016-07-01,0.1251633757480179,0.17865880662792458,212,-0.053495430879906686,sem_alimentacao,1,3
2016-08-01,0.11976620285436149,0.12987602035773615,212,-0.010109817503374668,sem_alimentacao,1,3
2016-09-01,0.0974293041730669,0.09788132439217491,212,-0.00045202021910800694,sem_alimentacao,1,3
2016-10-01,0.1583917416536695,0.1603568561411855,212,-0.00196511448751599,sem_alimentacao,1,3
2016-11-01,0.1680871256866602,0.26170916793457205,212,-0.09362204224791185,sem_alimentacao,1,3
2016-12-01,0.1558941820628323,0.2760860684195128,212,-0.12019188635668049,sem_alimentacao,1,3
2017-01-01,0.0714452190899599,0.2765053383180088,212,-0.20506011922804887,sem_alimentacao,1,3
2017-02-01,0.09327848027943805,0.16890887954016112,212,-0.07563039926072307,sem_alimentacao,1,3
2017-03-01,0.07851595508153864,0.18805944885010298,212,-0.10954349376856434,sem_alimentacao,1,3
2017-04-01,0.07362304506397974,0.25718478462444,212,-0.18356173956046026,sem_alimentacao,1,3
2017-05-01,0.0818058608107908,0.24466119248509094,212,-0.16285533167430014,sem_alimentacao,1,3
2017-06-01,0.06826556373207283,0.2739337702100231,212,-0.20566820647795026,sem_alimentacao,1,3
2017-07-01,0.06506622805311124,0.22207494442424594,212,-0.1570087163711347,sem_alimentacao,1,3
2017-08-01,0.07032822604822477,0.230027249561009,212,-0.15969902351278426,sem_alimentacao,1,3
2017-09-01,0.07121979696040368,0.17710186766040648,212,-0.1058820707000028,sem_alimentacao,1,3
2017-10-01,0.08577635174144045,0.20612078208515244,212,-0.12034443034371199,sem_alimentacao,1,3
2017-11-01,0.11382820043857728,0.23395879073807693,212,-0.12013059029949966,sem_alimentacao,1,3
2017-12-01,0.12640259564688386,0.316665208735921,212,-0.19026261308903716,sem_alimentacao,1,3
2018-01-01,0.1529253749945307,0.39287149086926604,212,-0.23994611587473533,sem_alimentacao,1,3
2018-02-01,0.07468330898951002,0.34490240339928296,212,-0.27021909440977293,sem_alimentacao,1,3
2018-03-01,0.05588143711781425,0.2872221596517845,212,-0.23134072253397026,sem_alimentacao,1,3
2018-04-01,0.06583175108350436,0.27716644561543446,212,-0.2113346945319301,sem_alimentacao,1,3
2018-05-01,0.1093203274248063,0.28592478443739255,213,-0.17660445701258626,sem_alimentacao,1,3
2018-06-01,0.22609988062182532,0.3483566310473251,213,-0.1222567504254998,sem_alimentacao,1,3
2018-07-01,0.15001300307297114,0.2944917390681308,213,-0.14447873599515967,sem_alimentacao,1,3
2018-08-01,0.10235781244824274,0.1894385372155421,213,-0.08708072476729936,sem_alimentacao,1,3
2018-09-01,0.07488538289328925,0.2010999005747073,213,-0.12621451768141806,sem_alimentacao,1,3
2018-10-01,0.0492881105805532,0.24472413706466445,213,-0.19543602648411124,sem_alimentacao,1,3
2018-11-01,0.04331680548646904,0.25661334363457405,213,-0.213296538148105,sem_alimentacao,1,3
2018-12-01,0.04945568393747358,0.3269395691863956,213,-0.27748388524892204,sem_alimentacao,1,3
2019-01-01,0.10300466194899718,0.33159538421942203,213,-0.22859072227042485,sem_alimentacao,1,3
2019-02-01,0.020901458476229973,0.38591929729413577,213,-0.3650178388179058,sem_alimentacao,1,3
2019-03-01,0.032036814257273956,0.22039183017321223,213,-0.18835501591593828,sem_alimentacao,1,3
2019-04-01,0.045839361553180566,0.2548786911040143,213,-0.2090393295508337,sem_alimentacao,1,3
2019-05-01,0.1688488867077061,0.2584870533761509,213,-0.08963816666844482,sem_alimentacao,1,3
2019-06-01,0.10322731723932388,0.2749659386043343,213,-0.17173862136501045,sem_alimentacao,1,3
2019-07-01,0.04830666764156524,0.2430209448096621,213,-0.19471427716809686,sem_alimentacao,1,3
2019-08-01,0.0729374967613009,0.30616236412411624,213,-0.23322486736281534,sem_alimentacao,1,3
2019-09-01,0.04484293033955916,0.3034924417108241,213,-0.25864951137126496,sem_alimentacao,1,3
2019-10-01,0.04158904385479079,0.2378862038536248,213,-0.19629715999883401,sem_alimentacao,1,3
2019-11-01,0.065390622826506,0.33595378050509184,213,-0.27056315767858585,sem_alimentacao,1,3
2019-12-01,0.052776010181355394,0.32650996924382225,213,-0.27373395906246684,sem_alimentacao,1,3
2020-01-01,0.02643358065348067,0.2733858888646418,209,-0.24695230821116115,sem_alimentacao,1,3
2020-02-01,0.012703008111021388,0.30824734211789573,209,-0.29554433400687435,sem_alimentacao,1,3
2020-03-01,0.014359121886376938,0.3868382156001071,209,-0.37247909371373017,sem_alimentacao,1,3
2020-04-01,0.027803987235476127,0.4416527746181396,209,-0.4138487873826635,sem_alimentacao,1,3
2020-05-01,0.023321225388947407,0.41408919893889923,209,-0.3907679735499518,sem_alimentacao,1,3
2020-06-01,0.01970565414361875,0.3176807749105198,209,-0.2979751207669011,sem_alimentacao,1,3
2020-07-01,0.0928848806844215,0.30775557519598,209,-0.21487069451155852,sem_alimentacao,1,3
2020-08-01,0.14745254995153373,0.29642225071135986,209,-0.14896970075982613,sem_alimentacao,1,3
2020-09-01,0.13860803328436366,0.23606398873822254,209,-0.09745595545385888,sem_alimentacao,1,3
2020-10-01,0.07558896284940686,0.2684397907866127,209,-0.19285082793720582,sem_alimentacao,1,3
2020-11-01,0.11058022715780369,0.21852999368235485,209,-0.10794976652455116,sem_alimentacao,1,3
2020-12-01,0.14273267226422504,0.17095095171156113,209,-0.028218279447336098,sem_alimentacao,1,3
2021-01-01,0.16047172884845273,0.15754719253387559,209,0.0029245363145771475,sem_alimentacao,1,3
2021-02-01,0.14440636369179488,0.14141353834271664,209,0.002992825349078243,sem_alimentacao,1,3
2021-03-01,0.14464959719150144,0.20132054221879503,209,-0.056670945027293584,sem_alimentacao,1,3
2021-04-01,0.06039148087398498,0.24010540064394628,209,-0.17971391976996132,sem_alimentacao,1,3
2021-05-01,0.1284184168851407,0.2073133835222274,209,-0.0788949666370867,sem_alimentacao,1,3
2021-06-01,0.20444885648707267,0.21807363755350834,209,-0.013624781066435665,sem_alimentacao,1,3
2021-07-01,0.2449335642675634,0.18859404037977723,209,0.05633952388778618,sem_alimentacao,1,3
2021-08-01,0.19427656250197353,0.14105619740137698,209,0.05322036510059655,sem_alimentacao,1,3
2021-09-01,0.2536815624015815,0.10856798827262851,209,0.145113574128953,sem_alimentacao,1,3
2021-10-01,0.27496459818945024,0.12361932938856016,209,0.15134526880089008,sem_alimentacao,1,3
2021-11-01,0.4053552850636291,0.18788879351864377,209,0.21746649154498535,sem_alimentacao,1,3
2021-12-01,0.22770367138708753,0.1525043532863687,209,0.07519931810071884,sem_alimentacao,1,3
2022-01-01,0.14909594486878083,0.1314285281861385,209,0.017667416682642323,sem_alimentacao,1,3
2022-02-01,0.22960348817234724,0.22070117114477128,209,0.008902317027575962,sem_alimentacao,1,3
2022-03-01,0.22343876005834662,0.10724605439786433,209,0.11619270566048229,sem_alimentacao,1,3
2022-04-01,0.22416512029994237,0.09816272633425588,209,0.1260023939656865,sem_alimentacao,1,3
2022-05-01,0.2261784865637863,0.11192082165440884,209,0.11425766490937747,sem_alimentacao,1,3
2022-06-01,0.24970090908398165,0.03298255239488637,209,0.21671835668909528,sem_alimentacao,1,3
2022-07-01,0.23450157029749258,0.1453795647887467,209,0.08912200550874588,sem_alimentacao,1,3
2022-08-01,0.16184170691547048,0.12348643846308115,209,0.03835526845238933,sem_alimentacao,1,3
2022-09-01,0.15366789339257106,0.1624588603221563,209,-0.008790966929585253,sem_alimentacao,1,3
2022-10-01,0.17372705788472165,0.06432871933378348,209,0.10939833855093817,sem_alimentacao,1,3
2022-11-01,0.16073182962523283,0.16073182962523283,209,0.0,sem_alimentacao,1,3
2022-12-01,0.14296866201869426,0.15717876265651076,209,-0.014210100637816497,sem_alimentacao,1,3
2023-01-01,0.14483794838716282,0.08723296423141308,209,0.057604984155749744,sem_alimentacao,1,3
2023-02-01,0.1838124228754589,0.07461047306465404,209,0.10920194981080486,sem_alimentacao,1,3
2023-03-01,0.09729836777717443,0.060845178394608235,209,0.0364531893825662,sem_alimentacao,1,3
2023-04-01,0.10936453783120237,0.05460447023562797,209,0.0547600675955744,sem_alimentacao,1,3
2023-05-01,0.1541167149970466,0.12503811359701775,209,0.029078601400028853,sem_alimentacao,1,3
2023-06-01,0.1209292299529084,0.20107167820572341,209,-0.08014244825281501,sem_alimentacao,1,3
2023-07-01,0.07563111889892929,0.14061242473945335,209,-0.06498130584052406,sem_alimentacao,1,3
2023-08-01,0.06763318191006908,0.16594642082953504,209,-0.09831323891946596,sem_alimentacao,1,3
2023-09-01,0.07797658661494679,0.14302320422378986,209,-0.06504661760884307,sem_alimentacao,1,3
2023-10-01,0.06864841285395476,0.11324402409958464,209,-0.044595611245629885,sem_alimentacao,1,3
2023-11-01,0.08923973472412623,0.18821485119966005,209,-0.09897511647553382,sem_alimentacao,1,3
2023-12-01,0.08461155775650252,0.21300997641661695,209,-0.12839841866011442,sem_alimentacao,1,3
2024-01-01,0.11856826102334803,0.15584499551852618,209,-0.037276734495178154,sem_alimentacao,1,3
2024-02-01,0.09065247976370977,0.11509108078121166,209,-0.024438601017501893,sem_alimentacao,1,3
2024-03-01,0.07869895380813077,0.17017495013139378,209,-0.091475996323263,sem_alimentacao,1,3
2024-04-01,0.1196699969840076,0.17095332083668974,209,-0.05128332385268214,sem_alimentacao,1,3
2024-05-01,0.12417148534019412,0.1911633594008712,209,-0.06699187406067708,sem_alimentacao,1,3
2024-06-01,0.05406889697309489,0.25519785421670627,209,-0.20112895724361138,sem_alimentacao,1,3
2024-07-01,0.0893267438331816,0.20642042745047035,209,-0.11709368361728875,sem_alimentacao,1,3
2024-08-01,0.028757138792350062,0.12659543117289596,209,-0.0978382923805459,sem_alimentacao,1,3
2024-09-01,0.0654460558537297,0.13109258624846154,209,-0.06564653039473184,sem_alimentacao,1,3
2024-10-01,0.04370486273703607,0.2055296042070372,209,-0.16182474147000114,sem_alimentacao,1,3
2024-11-01,0.09302361044044019,0.22586220042188732,209,-0.13283858998144712,sem_alimentacao,1,3
2024-12-01,0.0630071118351696,0.13856159659998443,209,-0.07555448476481483,sem_alimentacao,1,3
2025-01-01,0.11418574210643935,0.1997599208249529,209,-0.08557417871851354,sem_alimentacao,1,3
2025-02-01,0.1714026083729026,0.11295739316294012,209,0.05844521520996249,sem_alimentacao,1,3
2025-03-01,0.06284809665635553,0.07477681566066015,209,-0.011928719004304617,sem_alimentacao,1,3
2025-04-01,0.11817715245985355,0.11515665016056018,209,0.003020502299293376,sem_alimentacao,1,3
2025-05-01,0.1089193396498376,0.1675167682047931,209,-0.058597428554955505,sem_alimentacao,1,3
2025-06-01,0.13630168745564888,0.1885162328263537,209,-0.05221454537070483,sem_alimentacao,1,3
2025-07-01,0.10747567896748836,0.1381718669239075,209,-0.030696187956419152,sem_alimentacao,1,3
2025-08-01,0.0871944177585185,0.14106989555015023,209,-0.05387547779163174,sem_alimentacao,1,3
2025-09-01,0.0367595632041903,0.12175887401024091,209,-0.08499931080605061,sem_alimentacao,1,3
2025-10-01,0.06979715151098306,0.12581930359512836,209,-0.056022152084145294,sem_alimentacao,1,3
2025-11-01,0.043603666472255685,0.182551911552342,209,-0.1389482450800863,sem_alimentacao,1,3
2025-12-01,0.049929105455952465,0.17410019931931053,209,-0.12417109386335806,sem_alimentacao,1,3
2026-01-01,0.03857054319205987,0.20018936573930904,209,-0.16161882254724919,sem_alimentacao,1,3
2026-02-01,0.06590346101633242,0.2262657080369423,209,-0.16036224702060986,sem_alimentacao,1,3
2026-03-01,0.09093115669911031,0.20643205071018922,209,-0.11550089401107891,sem_alimentacao,1,3
